CustomerID,Country,State,City,Zip Code,Tenure Months,Monthly Charges,Total Charges,is_monthly_contract,avg_monthly_spend,Churn Value,churn_probability,risk_segment
5619-PTMIK,United States,California,Lemon Grove,91945,46,53.1,2459.8,1,53.47391304347826,0,0.34533918871342506,Low
3737-XBQDD,United States,California,Mount Laguna,91948,24,84.85,2048.8,1,85.36666666666667,0,0.7033261875812754,High
5882-CMAZQ,United States,California,National City,91950,5,34.25,163.55,1,32.71,0,0.3614951194122366,Low
5846-QFDFI,United States,California,Pine Valley,91962,33,88.6,2888.7,1,87.53636363636363,0,0.19361164613398021,Low
4445-KWOKW,United States,California,Potrero,91963,42,60.15,2421.6,0,57.65714285714286,0,0.15104382999847105,Low
3511-APPBJ,United States,California,Spring Valley,91977,23,99.95,2292.75,0,99.68478260869566,0,0.5245333837233476,Medium
7967-HYCDE,United States,California,Spring Valley,91978,8,70.7,553.4,1,69.175,0,0.7259200321372358,High
2430-RRYUW,United States,California,Tecate,91980,66,54.8,3465.7,0,52.51060606060606,0,0.05283604262128987,Low
3723-BFBGR,United States,California,Borrego Springs,92004,24,54.8,1291.3,1,53.80416666666667,0,0.44815091625016323,Medium
5447-WZAFP,United States,California,Carlsbad,92008,53,100.3,5200.8,0,98.12830188679246,0,0.3911622489629234,Low
5110-CHOPY,United States,California,Carlsbad,92009,60,53.6,3237.05,0,53.950833333333335,0,0.10123289719743435,Low
4425-OWHWB,United States,California,El Cajon,92019,20,19.35,433.75,0,21.6875,0,0.17557300979113105,Low
7892-QVYKW,United States,California,El Cajon,92020,23,85.6,1868.4,1,81.23478260869565,0,0.49544769923419024,Medium
9675-ICXCT,United States,California,El Cajon,92021,72,80.8,5728.55,0,79.56319444444445,0,0.07441017719708652,Low
4703-MQYKT,United States,California,Escondido,92025,21,19.6,390.4,0,18.59047619047619,0,0.07441233809907387,Low
5692-ICXLW,United States,California,Escondido,92027,31,90.7,2845.15,1,91.77903225806452,0,0.7996870541546692,High
0602-DDUML,United States,California,Fallbrook,92028,57,69.75,3894.4,0,68.32280701754387,0,0.04162291431489536,Low
2208-MPXIO,United States,California,Escondido,92029,45,20.0,886.4,0,19.697777777777777,0,0.009388289536959388,Low
1960-UYCNN,United States,California,Julian,92036,10,95.25,1021.55,1,102.155,0,0.8804590666845308,High
3190-FZATL,United States,California,Lakeside,92040,14,19.95,268.4,1,19.17142857142857,0,0.08406054163079416,Low
7336-RLLRH,United States,California,Oceanside,92054,27,80.85,2204.35,0,81.64259259259259,0,0.30586379870437636,Low
7710-JSYOA,United States,California,Pala,92059,69,93.3,6398.05,0,92.72536231884058,0,0.039818654635586065,Low
9885-MFVSU,United States,California,Poway,92064,35,46.35,1662.05,0,47.48714285714286,0,0.16021179130524346,Low
0607-MVMGC,United States,California,Ranchita,92066,45,78.75,3600.65,0,80.01444444444445,0,0.2861449076112944,Low
3365-SAIGS,United States,California,Rancho Santa Fe,92067,17,83.55,1329.15,1,78.18529411764706,0,0.8136698085538617,High
8022-BECSI,United States,California,Santa Ysabel,92070,22,19.6,422.5,0,19.204545454545453,0,0.12144986606706766,Low
9993-LHIEB,United States,California,Solana Beach,92075,67,67.85,4627.65,0,69.06940298507462,0,0.033944872601762544,Low
0266-CLZKZ,United States,California,San Marcos,92078,67,105.65,6717.9,0,100.26716417910447,0,0.05970274069591944,Low
7020-OZKXZ,United States,California,Vista,92084,9,75.5,637.4,1,70.82222222222222,0,0.6944388620740927,Medium
3977-QCRSL,United States,California,Warner Springs,92086,5,20.15,117.95,1,23.59,0,0.40561693153380274,Medium
0017-DINOC,United States,California,Rancho Santa Fe,92091,54,45.2,2460.55,0,45.56574074074074,0,0.049707567512258084,Low
7639-OPLNG,United States,California,San Diego,92107,70,79.25,5731.85,0,81.88357142857143,0,0.05291016124361449,Low
1492-QGCLU,United States,California,San Diego,92109,53,85.7,4616.1,1,87.09622641509435,0,0.11220612475141029,Low
7328-OWMOM,United States,California,San Diego,92111,31,20.1,589.25,0,19.008064516129032,0,0.0798043996964356,Low
4418-LZMSV,United States,California,San Diego,92113,13,61.8,750.1,1,57.7,0,0.13645674867168844,Low
5155-AZQPB,United States,California,San Diego,92114,28,49.9,1410.25,1,50.36607142857143,0,0.17232640330183865,Low
1087-GRUYI,United States,California,San Diego,92116,38,20.4,743.5,0,19.56578947368421,0,0.045160445704029245,Low
2546-KZAAT,United States,California,San Diego,92119,52,75.4,3865.45,0,74.33557692307691,0,0.19865375237618005,Low
0181-RITDD,United States,California,San Diego,92120,62,108.15,6825.65,0,110.09112903225805,0,0.02958402532319767,Low
5989-PGKJB,United States,California,San Diego,92121,16,86.25,1340.1,1,83.75625,0,0.8146584256897096,High
8272-ONJLV,United States,California,San Diego,92123,12,95.7,1184,0,98.66666666666667,0,0.7136152265209141,High
1488-PBLJN,United States,California,San Diego,92124,72,116.85,8477.7,0,117.74583333333334,0,0.0397395225872915,Low
0308-GIQJT,United States,California,San Diego,92126,71,105.75,7382.85,0,103.98380281690142,0,0.23322795066149068,Low
3778-FOAQW,United States,California,San Diego,92127,24,20.15,456.85,0,19.035416666666666,0,0.14170148781245567,Low
4452-ROHMO,United States,California,San Diego,92128,15,19.6,331.6,0,22.10666666666667,0,0.09221806858387159,Low
3090-LETTY,United States,California,San Diego,92130,2,60.95,134.6,1,67.3,0,0.19457532878004286,Low
5349-AZPEW,United States,California,San Diego,92131,5,25.05,125.5,1,25.1,0,0.37630872974374374,Low
9720-JJJOR,United States,California,San Ysidro,92173,41,60.3,2511.3,0,61.25121951219513,0,0.1567790335547118,Low
8100-HZZLJ,United States,California,Indio,92201,43,63.95,2737.05,1,63.65232558139535,0,0.10160469804219198,Low
8775-ERLNB,United States,California,Indio,92203,1,74.3,74.3,1,74.3,0,0.8949951082409064,High
8309-IEYJD,United States,California,Indian Wells,92210,1,70.6,70.6,1,70.6,0,0.821068664608841,High
7398-HPYZQ,United States,California,Beaumont,92223,71,90.55,6404,0,90.19718309859155,0,0.05167312770087792,Low
3546-GHEAE,United States,California,Blythe,92225,7,19.45,165.35,0,23.62142857142857,0,0.1300743569149115,Low
7361-YPXFS,United States,California,Brawley,92227,28,64.45,1867.6,1,66.7,0,0.3336544822328456,Low
6557-BZXLQ,United States,California,Cabazon,92230,16,69.65,1043.3,1,65.20625,0,0.7543113152005833,High
2550-QHZGP,United States,California,Calexico,92231,7,19.5,128.6,0,18.37142857142857,0,0.21880640793395942,Low
7519-JTWQH,United States,California,Calipatria,92233,69,110.5,7455.45,0,108.05,0,0.18168494849240543,Low
2538-OIMXF,United States,California,Cathedral City,92234,1,24.7,24.7,1,24.7,0,0.35769312407493925,Low
8543-MSDMF,United States,California,Coachella,92236,3,77.4,206.15,1,68.71666666666667,0,0.7508484800333319,High
1170-SASML,United States,California,Desert Hot Springs,92240,69,85.4,5869.4,1,85.06376811594203,0,0.44956923299560136,Medium
4872-JCVCA,United States,California,Desert Hot Springs,92241,71,47.6,3377.8,0,47.57464788732395,0,0.030629249909351775,Low
5346-BZCHP,United States,California,Earp,92242,69,19.4,1346.2,0,19.51014492753623,0,0.0025119822396775546,Low
2038-LLMLM,United States,California,El Centro,92243,48,103.85,4946.05,1,103.04270833333334,0,0.7203073326006635,High
1216-BGTSP,United States,California,Imperial,92251,45,108.45,4964.7,1,110.32666666666667,0,0.5891123396183056,Medium
4138-NAXED,United States,California,Joshua Tree,92252,51,81.0,4085.75,1,80.11274509803921,0,0.43401196595551655,Medium
0744-BIKKF,United States,California,Mecca,92254,72,86.65,6224.8,0,86.45555555555556,0,0.03808865706679134,Low
7483-IQWIB,United States,California,Morongo Valley,92256,37,92.95,3415.25,1,92.30405405405405,0,0.45154457632947814,Medium
5248-KWLAR,United States,California,Niland,92257,71,90.35,6325.25,0,89.08802816901408,0,0.07504476669542329,Low
7996-MHXLW,United States,California,Ocotillo,92259,66,25.15,1683.6,0,25.509090909090908,0,0.01966858063053786,Low
7833-PKIHD,United States,California,Palm Desert,92260,51,76.4,3966.3,0,77.77058823529413,0,0.17625066993072733,Low
7061-OVMIM,United States,California,Palm Springs,92262,30,19.55,608.5,0,20.283333333333335,0,0.11478813557976983,Low
5153-RTHKF,United States,California,Palm Springs,92264,34,85.35,2896.6,1,85.19411764705882,0,0.7358357295235411,High
1852-QSWCD,United States,California,Palo Verde,92266,64,24.8,1514.85,0,23.66953125,0,0.005919911703925717,Low
4832-VRBMR,United States,California,Parker Dam,92267,65,103.15,6792.45,0,104.49923076923076,0,0.48386887514823834,Medium
9079-LWTFD,United States,California,Pioneertown,92268,47,100.75,4669.2,1,99.34468085106383,0,0.38302064922819234,Low
3392-EHMNK,United States,California,Thermal,92274,67,94.1,6302.8,0,94.07164179104478,0,0.030041277115545554,Low
5986-WWXDV,United States,California,Salton City,92275,39,19.35,779.2,0,19.97948717948718,0,0.06040495370518069,Low
3061-BCKYI,United States,California,Thousand Palms,92276,14,19.9,283.75,1,20.267857142857142,0,0.31170366721196135,Low
7901-TBKJX,United States,California,Twentynine Palms,92278,56,101.05,5594,1,99.89285714285714,0,0.7492135018542081,High
7228-PAQPD,United States,California,Vidal,92280,14,59.1,772.85,0,55.20357142857143,0,0.2910536908255297,Low
7746-QYVCO,United States,California,White Water,92282,16,55.85,857.8,0,53.6125,0,0.31164287001927965,Low
5804-HYIEZ,United States,California,Winterhaven,92283,70,106.05,7554.05,1,107.915,0,0.2661048001884017,Low
9919-FZDED,United States,California,Yucca Valley,92284,72,84.1,5981.65,0,83.07847222222222,0,0.0864049377766424,Low
5934-TSSAU,United States,California,Landers,92285,23,75.3,1702.9,1,74.0391304347826,0,0.35070786135709325,Low
3486-KHMLI,United States,California,Adelanto,92301,21,24.7,467.15,1,22.245238095238093,0,0.07960637675759122,Low
6784-XYJAE,United States,California,Fort Irwin,92310,36,55.8,1941.5,0,53.93055555555556,0,0.263607156145508,Low
3933-DQPWX,United States,California,Barstow,92311,50,39.7,1932.75,0,38.655,0,0.051036905620625385,Low
6661-EIPZC,United States,California,Grand Terrace,92313,48,29.5,1423.05,1,29.646874999999998,0,0.08552970631965301,Low
8957-THMOA,United States,California,Big Bear City,92314,50,20.15,970.85,0,19.417,0,0.004003467241285318,Low
2251-PYLPB,United States,California,Big Bear Lake,92315,72,79.55,5810.9,0,80.70694444444445,0,0.03569556934442266,Low
5555-RNPGT,United States,California,Bloomington,92316,10,24.8,223.9,1,22.39,0,0.11773293910088471,Low
1057-FOGLZ,United States,California,Calimesa,92320,18,19.65,391.7,1,21.76111111111111,0,0.2750461082922396,Low
8087-LGYHQ,United States,California,Crestline,92325,9,94.05,811.65,1,90.18333333333334,0,0.8853549872556387,High
4137-BTIKL,United States,California,Daggett,92327,2,90.75,174.75,1,87.375,0,0.7839586647212797,High
2190-BCXEC,United States,California,Death Valley,92328,40,78.85,3126.85,1,78.17125,0,0.61294781872232,Medium
6227-FBDXH,United States,California,Essex,92332,69,99.5,6841.45,0,99.15144927536231,0,0.3723578604352356,Low
2911-WDXMV,United States,California,Fontana,92335,18,80.55,1406.65,1,78.14722222222223,0,0.38762428570400137,Low
7206-PQBBZ,United States,California,Fontana,92336,11,70.2,834.7,1,75.88181818181819,0,0.8696874046023538,High
4547-FZJWE,United States,California,Forest Falls,92339,55,59.45,3157,0,57.4,0,0.10851065725400164,Low
7422-WNBTY,United States,California,Green Valley Lake,92341,33,93.35,3092,1,93.6969696969697,0,0.8278682531795774,High
0842-IWYCP,United States,California,Helendale,92342,46,44.95,2168.9,1,47.15,0,0.22120294907863544,Low
3521-HTQTV,United States,California,Hesperia,92345,34,26.1,980.35,0,28.833823529411767,0,0.05420275192466455,Low
3744-ZBHON,United States,California,Highland,92346,3,20.2,65.95,1,21.983333333333334,0,0.5105166465805464,Medium
3373-DIUUN,United States,California,Hinkley,92347,30,21.25,711.9,0,23.73,0,0.013739031297158835,Low
8383-SGHJU,United States,California,Lake Arrowhead,92352,33,59.4,1952.8,0,59.17575757575757,0,0.17244343788045968,Low
7607-QKKTJ,United States,California,Loma Linda,92354,45,95.0,4368.85,0,97.08555555555556,0,0.16974562572529409,Low
7707-PYBBH,United States,California,Lucerne Valley,92356,40,61.9,2647.1,1,66.1775,0,0.19913482577414354,Low
8984-HPEMB,United States,California,Lytle Creek,92358,71,118.65,8477.6,0,119.40281690140846,0,0.19448962892491303,Low
4139-DETXS,United States,California,Needles,92363,72,64.45,4528,0,62.888888888888886,0,0.04349654581609936,Low
9779-DPNEJ,United States,California,Nipton,92364,22,80.15,1790.65,1,81.39318181818182,0,0.5338055027361445,Medium
9805-FILKB,United States,California,Newberry Springs,92365,46,20.2,845.6,0,18.382608695652173,0,0.07557538205945934,Low
5793-YOLJN,United States,California,Oro Grande,92368,55,21.0,1210.3,0,22.005454545454544,0,0.00461065742307524,Low
0673-IGUQO,United States,California,Phelan,92371,1,20.45,20.45,1,20.45,0,0.4489338705350772,Medium
4123-FCVCB,United States,California,Pinon Hills,92372,12,75.85,854.45,0,71.20416666666667,0,0.5060237939148432,Medium
8819-IMISP,United States,California,Redlands,92373,31,80.45,2429.1,1,78.35806451612903,0,0.7443751653061078,High
8311-UEUAB,United States,California,Rialto,92376,67,75.5,5229.45,0,78.05149253731344,0,0.15271986476174965,Low
5858-EAFCZ,United States,California,Rialto,92377,1,44.45,44.45,1,44.45,0,0.6327321339722539,Medium
1163-ONYEY,United States,California,Shoshone,92384,41,74.55,3023.55,1,73.74512195121952,0,0.12021445101832674,Low
5656-MJEFC,United States,California,Victorville,92392,42,48.15,2032.3,0,48.38809523809524,0,0.0936448933688639,Low
6082-OQFBA,United States,California,Victorville,92394,23,19.65,436.9,0,18.995652173913044,0,0.1563104893747113,Low
8974-OVACP,United States,California,Yermo,92398,1,20.15,20.15,1,20.15,0,0.4355883162932471,Medium
4010-YLMVT,United States,California,Yucaipa,92399,56,106.6,5893.95,1,105.24910714285714,0,0.5532021736269701,Medium
1379-FRVEB,United States,California,San Bernardino,92401,15,91.0,1430.05,1,95.33666666666666,0,0.5585263469292466,Medium
8612-GXIDD,United States,California,San Bernardino,92404,12,25.4,313,0,26.083333333333332,0,0.0494366094469126,Low
6288-CHQJB,United States,California,San Bernardino,92405,54,69.95,3871.85,0,71.70092592592593,0,0.04955096139784236,Low
8160-HOWOX,United States,California,San Bernardino,92407,7,66.85,458.1,1,65.44285714285715,0,0.8046603396783901,High
6648-INWPS,United States,California,San Bernardino,92410,16,20.15,341.35,1,21.334375,0,0.1372359254350277,Low
4223-BKEOR,United States,California,San Bernardino,92411,21,64.85,1336.8,0,63.65714285714286,0,0.2295265622935758,Low
4079-VTGLK,United States,California,Riverside,92501,30,74.85,2181.75,0,72.725,0,0.37438209044666276,Low
1763-WQFUK,United States,California,Riverside,92503,3,50.5,147.75,1,49.25,0,0.6107737121509419,Medium
1391-UBDAR,United States,California,Riverside,92504,11,72.9,818.45,1,74.40454545454546,0,0.772901162520382,High
8894-JVDCV,United States,California,Riverside,92505,62,115.05,7133.45,0,115.05564516129031,0,0.27624607708842164,Low
2023-VQFDL,United States,California,Riverside,92506,18,19.0,348.8,1,19.37777777777778,0,0.36053242538923824,Low
1345-GKDZZ,United States,California,Riverside,92507,6,19.55,128.6,1,21.433333333333334,0,0.11118326182150721,Low
2014-MKGMH,United States,California,Riverside,92508,46,101.1,4674.4,0,101.61739130434782,0,0.6287079439365582,Medium
5628-FCGYG,United States,California,Riverside,92509,21,84.1,1737.45,1,82.7357142857143,0,0.8577449880779934,High
2560-WBWXF,United States,California,March Air Reserve Base,92518,68,24.15,1498.85,0,22.04191176470588,0,0.0178896911276362,Low
0248-IPDFW,United States,California,Lake Elsinore,92530,1,50.1,50.1,1,50.1,0,0.8142978376404012,High
7978-DKUQH,United States,California,Lake Elsinore,92532,25,74.6,1797.75,1,71.91,0,0.788009838694617,High
4335-UPJSI,United States,California,Aguanga,92536,24,19.75,498.1,0,20.754166666666666,0,0.013070130070151051,Low
1784-EZDKJ,United States,California,Hemet,92544,51,106.8,5498.8,0,107.81960784313726,0,0.5554057115789165,Medium
9297-FVVDH,United States,California,Hemet,92545,57,84.5,4845.4,0,85.00701754385965,0,0.15349113780557602,Low
8007-YYPWD,United States,California,Homeland,92548,15,25.05,369.1,0,24.60666666666667,0,0.11623503527638118,Low
7101-HRBLJ,United States,California,Idyllwild,92549,72,83.7,6096.9,0,84.67916666666666,0,0.04924309360773728,Low
6635-CPNUN,United States,California,Moreno Valley,92553,28,96.6,2684.35,1,95.86964285714285,0,0.7269965429757478,High
5453-YBTWV,United States,California,Moreno Valley,92557,70,101.1,6994.8,0,99.92571428571429,0,0.020374407447283683,Low
5039-LZRQT,United States,California,Mountain Center,92561,13,20.2,273.25,0,21.01923076923077,0,0.16995447888656223,Low
2931-VUVJN,United States,California,Murrieta,92562,59,94.05,5483.9,0,92.94745762711864,0,0.2849188749854559,Low
6418-PIQSP,United States,California,Perris,92570,62,81.0,4985.9,0,80.41774193548386,0,0.052349142642554365,Low
8220-OCUFY,United States,California,Perris,92571,21,60.25,1258.35,0,59.921428571428564,0,0.24952077220548172,Low
3995-WFCSM,United States,California,San Jacinto,92582,2,60.85,111.4,1,55.7,0,0.7256064503516204,High
1895-QTKDO,United States,California,San Jacinto,92583,1,43.95,43.95,1,43.95,0,0.6276489997788463,Medium
2038-OEQZH,United States,California,Menifee,92584,4,86.05,308.1,1,77.025,0,0.8329421859976727,High
1178-PZGAB,United States,California,Sun City,92585,19,20.25,383.65,0,20.192105263157895,0,0.135480099713091,Low
2626-VEEWG,United States,California,Sun City,92587,67,19.4,1284.2,0,19.16716417910448,0,0.003565211354280226,Low
2878-RMWXY,United States,California,Temecula,92590,72,102.65,7550.3,0,104.86527777777778,0,0.17169734712639137,Low
1657-DYMBM,United States,California,Temecula,92591,53,19.9,1110.05,0,20.944339622641508,0,0.024207617020124823,Low
7311-MQJCH,United States,California,Temecula,92592,5,19.55,99.6,0,19.919999999999998,0,0.29409814192808875,Low
7375-WMVMT,United States,California,Wildomar,92595,71,95.5,6707.15,0,94.4669014084507,0,0.13353184814541735,Low
1136-XGEQU,United States,California,Winchester,92596,50,84.15,4164.4,0,83.288,0,0.2555501561571022,Low
2530-FMFXO,United States,California,Irvine,92602,56,103.2,5873.75,0,104.88839285714286,0,0.12307808308470325,Low
6844-DZKRF,United States,California,Irvine,92604,2,50.2,109.25,1,54.625,0,0.6138412114994979,Medium
5970-GHJAW,United States,California,Irvine,92612,46,19.95,862.4,0,18.747826086956522,0,0.006336604603480482,Low
8879-XUAHX,United States,California,Irvine,92614,71,116.25,8564.75,0,120.63028169014085,0,0.2657962212384285,Low
3689-MOZGR,United States,California,Irvine,92618,29,31.2,926.2,1,31.93793103448276,0,0.5524255847882972,Medium
4195-PNGZS,United States,California,Irvine,92620,69,24.45,1718.2,0,24.90144927536232,0,0.0034087853891958753,Low
5003-XZWWO,United States,California,Capistrano Beach,92624,71,84.2,5956.85,0,83.8992957746479,0,0.06792358228540935,Low
7622-FWGEW,United States,California,Costa Mesa,92626,56,85.65,4824.45,0,86.15089285714285,0,0.08371622561709623,Low
6922-NCEDI,United States,California,Costa Mesa,92627,56,21.2,1238.65,0,22.118750000000002,0,0.04413857013837305,Low
9891-NQDBD,United States,California,Lake Forest,92630,28,25.55,672.2,0,24.00714285714286,0,0.15338126652180306,Low
6131-IUNXN,United States,California,Huntington Beach,92646,19,20.2,382.2,1,20.11578947368421,0,0.08334603278984698,Low
8548-AWOFC,United States,California,Huntington Beach,92647,66,63.85,4264.6,1,64.61515151515152,0,0.29143939466048363,Low
9798-DRYDS,United States,California,Huntington Beach,92648,17,61.95,1070.7,0,62.98235294117647,0,0.39965966393461244,Low
8532-UEFWH,United States,California,Huntington Beach,92649,52,25.75,1345.85,0,25.881730769230767,0,0.007167542378027622,Low
6296-DDOOR,United States,California,Laguna Beach,92651,19,58.2,1045.25,0,55.01315789473684,0,0.37766804088554806,Low
7951-VRDVK,United States,California,Laguna Hills,92653,36,85.85,3003.55,0,83.43194444444445,0,0.13213406140822234,Low
4815-YOSUK,United States,California,Aliso Viejo,92656,72,104.9,7537.5,0,104.6875,0,0.05104367413985937,Low
0380-NEAVX,United States,California,Newport Beach,92660,34,99.85,3343.15,0,98.32794117647059,0,0.6242722872086655,Medium
4365-MSDYN,United States,California,San Clemente,92672,8,19.55,161.15,1,20.14375,0,0.5163617268071089,Medium
7036-TYDEC,United States,California,San Clemente,92673,69,104.0,7028.5,0,101.8623188405797,0,0.20708520486824308,Low
5802-ADBRC,United States,California,San Juan Capistrano,92675,50,104.4,5232.9,0,104.65799999999999,0,0.5066710792069667,Medium
8076-FEZKJ,United States,California,Silverado,92676,10,19.5,225.85,0,22.585,0,0.20348047958690324,Low
5197-YPYBZ,United States,California,Laguna Niguel,92677,12,25.25,274.7,0,22.891666666666666,0,0.03466631870358194,Low
4312-GVYNH,United States,California,Westminster,92683,70,49.85,3370.2,0,48.145714285714284,0,0.047639390813194654,Low
8495-LJDFO,United States,California,Rancho Santa Margarita,92688,64,108.95,7111.3,1,111.1140625,0,0.4818545863932661,Medium
0839-JTCUD,United States,California,Mission Viejo,92691,66,89.9,5958.85,0,90.28560606060607,0,0.05678951074924239,Low
5494-WOZRZ,United States,California,Mission Viejo,92692,71,82.0,5999.85,0,84.5049295774648,0,0.05618712553121772,Low
1302-UHBDD,United States,California,Ladera Ranch,92694,20,89.95,1648.45,1,82.4225,0,0.811705195685757,High
2234-EOFPT,United States,California,Santa Ana,92701,72,79.35,5753.25,0,79.90625,0,0.049075377747115435,Low
8619-IJNDK,United States,California,Santa Ana,92703,71,64.05,4492.9,0,63.28028169014084,0,0.01718683763501412,Low
8378-LKJAF,United States,California,Santa Ana,92704,38,101.15,3956.7,1,104.1236842105263,0,0.4547599902318012,Medium
1153-GNOLC,United States,California,Santa Ana,92707,33,39.1,1309,0,39.666666666666664,0,0.4344300178027641,Medium
3298-QEICA,United States,California,Fountain Valley,92708,23,34.6,813.45,0,35.36739130434783,0,0.15222469918633677,Low
0788-DXBFY,United States,California,Tustin,92780,58,19.55,1108.8,0,19.117241379310343,0,0.07032955068485441,Low
3597-YASZG,United States,California,Tustin,92782,70,104.45,7349.35,0,104.99071428571429,0,0.2355657094832985,Low
3496-LFSZU,United States,California,Anaheim,92801,4,70.5,294.2,1,73.55,0,0.8532840286840876,High
5242-UOWHD,United States,California,Anaheim,92802,45,20.35,929.2,0,20.64888888888889,0,0.007153168354447017,Low
6479-SZPLM,United States,California,Anaheim,92805,36,19.45,754.5,0,20.958333333333332,0,0.010664608962178872,Low
8097-VBQTZ,United States,California,Anaheim,92806,54,69.9,3883.3,1,71.91296296296296,0,0.1807506639554332,Low
4500-HKANN,United States,California,Anaheim,92807,23,59.7,1414.2,0,61.48695652173913,0,0.16579595141704032,Low
9917-KWRBE,United States,California,Anaheim,92808,41,78.35,3211.2,0,78.32195121951219,0,0.2331133606912622,Low
3420-ZDBMA,United States,California,Brea,92821,5,71.45,371.6,1,74.32000000000001,0,0.8131737789006654,High
2212-LYASK,United States,California,Brea,92823,27,45.85,1246.4,0,46.162962962962965,0,0.4515705796510377,Medium
1393-IMKZG,United States,California,Fullerton,92831,1,95.85,95.85,1,95.85,0,0.8758289483284762,High
8069-RHUXK,United States,California,Fullerton,92832,67,35.7,2545.7,0,37.9955223880597,0,0.02882619235709302,Low
3398-GCPMU,United States,California,Fullerton,92833,72,89.55,6448.85,0,89.56736111111111,0,0.06734076477951126,Low
2908-WGAXL,United States,California,Fullerton,92835,56,24.95,1468.9,0,26.230357142857144,0,0.007957063632936686,Low
3378-AJRAO,United States,California,Garden Grove,92840,44,24.85,1013.6,0,23.036363636363635,0,0.12059056050151871,Low
1013-QCWAM,United States,California,Garden Grove,92841,66,100.8,6690.75,1,101.375,0,0.7362331704161263,High
6050-FFXES,United States,California,Garden Grove,92844,69,105.35,7240.65,0,104.93695652173912,0,0.19307431432348,Low
0362-RAOQO,United States,California,Norco,92860,40,19.65,830.25,0,20.75625,0,0.031442131660656354,Low
9554-DFKIC,United States,California,Villa Park,92861,30,54.45,1588.7,1,52.95666666666667,0,0.1470383967336053,Low
5527-ACHSO,United States,California,Orange,92865,11,70.5,829.3,1,75.39090909090909,0,0.5825207841242283,Medium
0829-DDVLK,United States,California,Orange,92866,15,20.1,302.45,0,20.163333333333334,0,0.1548428493403274,Low
1399-UBQIU,United States,California,Orange,92867,11,69.35,712.25,1,64.75,0,0.7701260442122149,High
1813-JLKWR,United States,California,Orange,92868,64,19.8,1336.65,0,20.88515625,0,0.028155669193016496,Low
0336-PIKEI,United States,California,Orange,92869,72,74.4,5360.75,0,74.45486111111111,0,0.02647131157268179,Low
7322-OCWHC,United States,California,Placentia,92870,72,93.05,6735.05,0,93.54236111111112,0,0.09511163314499053,Low
9537-VHDTA,United States,California,Corona,92879,1,51.2,51.2,1,51.2,0,0.18028334201521531,Low
4957-TIALW,United States,California,Corona,92880,15,65.6,1010,0,67.33333333333333,0,0.14696349509594905,Low
2054-PJOCK,United States,California,Corona,92881,60,80.55,4847.05,0,80.78416666666666,0,0.13188088236736809,Low
9150-HEPMB,United States,California,Corona,92882,56,52.7,3019.7,0,53.92321428571428,0,0.06374073454624933,Low
9030-QGZNL,United States,California,Corona,92883,8,20.85,161.65,0,20.20625,0,0.12098259724193183,Low
3126-WQMGH,United States,California,Yorba Linda,92887,49,52.15,2583.75,1,52.72959183673469,0,0.38414628869503004,Low
7176-WRTNX,United States,California,Ventura,93004,70,114.95,7711.25,0,110.16071428571429,0,0.1333887859433557,Low
5732-IKGQH,United States,California,Camarillo,93012,52,104.45,5481.25,0,105.40865384615384,0,0.35398085183846917,Low
9239-GZHZE,United States,California,Carpinteria,93013,72,113.65,8124.2,0,112.83611111111111,0,0.1721177552769569,Low
7205-BAIAD,United States,California,Fillmore,93015,40,20.6,827.3,0,20.682499999999997,0,0.041999602859098394,Low
0093-EXYQL,United States,California,Ojai,93023,40,91.55,3673.6,1,91.84,0,0.7769949048219169,High
8064-RAVOH,United States,California,Oxnard,93030,1,49.85,49.85,1,49.85,0,0.39285588666694843,Low
0219-QAERP,United States,California,Oxnard,93033,30,19.8,576.65,0,19.221666666666668,0,0.11182877889898102,Low
9168-INPSZ,United States,California,Port Hueneme,93041,44,104.15,4495.65,1,102.17386363636363,0,0.7303655335822495,High
0015-UOCOJ,United States,California,Simi Valley,93063,7,48.2,340.35,1,48.621428571428574,0,0.6599746633049803,Medium
5334-AFQJB,United States,California,Simi Valley,93065,72,25.1,1789.9,0,24.859722222222224,0,0.01578051064774959,Low
2754-SDJRD,United States,California,Somis,93066,8,100.15,908.55,1,113.56875,0,0.854276702833066,High
8963-JLGJT,United States,California,Santa Barbara,93105,3,55.9,157.55,1,52.51666666666667,0,0.16550819659404048,Low
1465-LNTLJ,United States,California,Santa Barbara,93109,8,64.4,581.7,1,72.7125,0,0.6834525427707226,Medium
2135-DQWAQ,United States,California,Santa Barbara,93111,5,85.3,420.45,1,84.09,0,0.8088125010982614,High
4056-QHXHZ,United States,California,Goleta,93117,72,107.45,7576.7,0,105.23194444444444,0,0.030531134613938374,Low
7401-JIXNM,United States,California,Arvin,93203,54,91.3,4965,0,91.94444444444444,0,0.08144817213880012,Low
9339-FIIJL,United States,California,Avenal,93204,72,85.95,6151.9,0,85.44305555555555,0,0.06906641190097658,Low
4706-DGAHW,United States,California,California Hot Springs,93207,1,45.2,45.2,1,45.2,0,0.7196420118723567,High
6670-MFRPK,United States,California,Coalinga,93210,69,79.2,5420.65,0,78.56014492753623,0,0.03854614228001008,Low
6177-PEVRA,United States,California,Corcoran,93212,48,55.5,2627.35,0,54.73645833333333,0,0.03909865731164747,Low
4813-HQMGZ,United States,California,Ducor,93218,8,90.25,743.75,1,92.96875,0,0.893246573797573,High
